ip_location,reposts_count,comments_count,attitudes_count,source,content,NLP,ip_location_new
发布于 上海,0,0,2,微博搜索,#东电承认超6成储存核污水放射物超标# 日本这个国家要永久的钉在人类的耻辱柱上！如果世界上有一个国家需要在地球上消失，一定是日本。,0,发布于 上海
发布于 黑龙江,0,0,0,nova 10 SE,建议微博赶紧过滤精日精美精英分子，都在网上带节奏，什么人都有！赶紧给他们赶出去！#日本政府已向儿童发核污水安全传单##日本核污染水下午排入海洋#,2,发布于 黑龙江
发布于 浙江,0,0,0,OPPO Reno7 新年版 5G,#日本停止核污水排海[超话]#,1,发布于 浙江
发布于 福建,0,0,0,真我V30,//@山风岚和小湖://@POOH9527:空投他们去福岛生存//@林步里:主张核污水问题不大的账号，与主张新冠mild的高度重合[doge]。他们要开始表演：核污水是大号的生活污水，可以共存。,1,发布于 福建
发布于 福建,0,0,0,荣耀50 5G,//@花果山夏:它像个高位截瘫把脑子截了的，怎么打字像乱码？是因为胎教挂科了吗？//@Jokielicious:你才是颠倒黑白吧？到底为什么不可以对排放核污水表达不满？你们倒是说一个一二三出来啊？,0,发布于 福建
发布于 江苏,0,0,1,Redmi Note 8四摄,开学取消 我去抗日！！！！#日本核废水排海[超话]##日本核污水排海中国怎么办#,1,发布于 江苏
发布于 江苏,0,0,0,HUAWEI Mate 30 5G,//@Jokielicious:你才是颠倒黑白吧？到底为什么不可以对排放核污水表达不满？你们倒是说一个一二三出来啊？,0,发布于 江苏
发布于 广东,0,0,0,vivo手机,#东电承认超6成储存核污水放射物超标#不是，要不要脸啊,0,发布于 广东
发布于 福建,0,0,0,HUAWEI Mate Xs 2,//@艳子燕子艳子:好啊好啊……那来中国的日本人也一样的要求哦“上飞机前必须喝五升福岛核污水”海鲜算了已经禁止了,0,发布于 福建
发布于 新加坡,0,0,0,iPhone 8 Plus,//@八大商人:这幅日本画家清晰到位点明了日本人对核污水排海的自我认知…[挖鼻][话筒][最右]#日本人自己也不吃福岛产品# &#日本核污水处理的风险有哪些# &#日本水产行业哀鸿遍野# http://t.cn/A6O2Comy,1,发布于 新加坡
发布于 广东,0,0,5,vivo S15,"#日媒宣称日本针对中方措施开展外交攻势#
真稀奇……好怕怕哦
真这么厉害就别买地呗，别搞文化渗入呗，别到处搞特权在中国开属于你们日本的学校呗。全身上下就嘴硬，核污水喝多了，脑子有毒了吧。",0,发布于 广东
发布于 山东,0,0,1,vivo S17t,一个沿海人对核污水的恨有多深,0,发布于 山东
发布于 江苏,0,0,0,百度App,《日本排污第二天，中国打响两波反制，美国也反悔了，偷偷动手了！》日本强行开启向太平洋排放福岛核污水行动开始不到两天，中方发起了两波针对日本的反制措施。http://t.cn/A6OynujM,2,发布于 江苏
发布于 贵州,0,0,0,微博网页版,//@打奥特曼de小怪兽:没要钱洗地的，确实是贱[允悲]//@占豪:一些人真的是垃圾！日本排放核污水这这种地都能洗，数典忘祖实为不耻！大家来看看，这里都讽刺了谁！,0,发布于 贵州
发布于 浙江,0,0,1,HUAWEI Mate 30 5G,#田埂工作室# 《盐业单位声明了：不受日本核污水影响！》保障市场供应…,1,发布于 浙江
发布于 浙江,0,0,1,JIHYOAndroid,排放核污水从环境zz问题变成追星娱乐话题了是吧………,2,发布于 浙江
发布于 重庆,0,0,0,荣耀 Play4T Pro,#太平洋沿岸国有权向日本政府发起核污水索赔#都去告他[怒],1,发布于 重庆
发布于 广东,0,0,0,iPhone客户端,//@开水族馆的生物男:直接喝核污水不是更棒？//@他们叫我冰箱:太支持了！//@sophy-Ivy:支持！！！！！！//@客官不要慌:资瓷//@遥望星空113:加油，赶紧吃[摊手][摊手][摊手],2,发布于 广东
发布于 贵州,0,0,0,华为畅享Z 5G,所以，不要用核污水去伤害众生,0,发布于 贵州
发布于 广东,0,1,3,微博网页版,#研究称日本核污水排海240天到达中国# 一定要这样吗，可是我还没有看过海，还有好多人也没有看过海[泪][泪][泪],0,发布于 广东
发布于 福建,14,20,98,超话,"不但中国禁止进口日本水产品，日本自己的国内部分超市也停卖本倭国水产品。为什么？因为还是有一部分日本人不想得癌症，也不想害了孩子，也不想断子绝孙。爱辐科学的人去吃吧，这里特别建议中国的精倭们，不要光在网络科普，拜托带着全家以身示范多喝核污水多吃有辐海鲜，才是真正的科学精神。
微博平台能否统计一下为核幅海鲜摇旗呐喊最凶最大声的博主一百名，让我与我的粉丝们众筹起来，为它们每个人送上两条来自幅岛的鱼儿？

#打倒狗汉奸# #太平洋沿岸国有权向日本政府发起核污水索赔# #历史会记住日本政府这一笔#",0,发布于 福建
发布于 贵州,0,0,3,微博网页版,不如原博带头喝核污水吧，只要没事，你就是个英雄了//@著名酒后表脸艺术家:只字不提呐//@宽容公正麦卡锡:你们日本人在公用游泳池里撒尿拉屎才是她另一半血统带来的耻辱吧[挖鼻],2,发布于 贵州
发布于 上海,9,7,993,iPhone 12 Pro Max,#历史会记住日本政府这一笔#各位，接核污水倒灌日本🙏台风交给你了！最好再来个十几级别的大地震！,2,发布于 上海
发布于 福建,2,1,2,nova11系列敢拍敢出色,//@特威克尔说:大鹅还是比我们了解外网网民的情况啊，我们的媒体总是只提核污水，有些人他们分不清冷却水、核废水和核污水之间的差别的，直接说清楚水里带了啥玩意,0,发布于 福建
发布于 北京,14,42,159,HUAWEI P60 Pro,日本政府投入800亿对策基金+700亿公关费用来降低+消除“核污水排海”事件的负面影响。,0,发布于 北京
发布于 广东,0,2,0,iPhone,问了一个英国人，根本不知道日本在排核污水，然后我就告诉她了，并输出了一波日本这个不要脸的行径,0,发布于 广东
发布于 广东,0,0,0,HUAWEI Mate 20,『日本宣布24日核污水排海』http://t.cn/A6OAFGpL,1,发布于 广东
发布于 天津,5,0,0,荣耀X40,不愧是你，酱油都吃日本鬼子的，有耐能你吃日本福岛核污水的酱油,2,发布于 天津
发布于 山西,0,0,0,微博网页版,【核污水排海引发连锁反应 #韩国部分海鲜店主考虑转行##很多韩国餐厅考虑不再卖鱼类# 】,1,发布于 山西
发布于 浙江,0,0,0,HUAWEI Mate30 Pro 5G,//@Jokielicious:我们的老百姓努力学习垃圾分类，平时一直都很节约，政府努力节能减排。然后妈的美国炸北溪，加拿大不管自己的山火，日本排核污水。我恨,2,发布于 浙江
发布于 江苏,27,38,323,微博轻享版,"@themythicalplanetsolyaris 你好意思打问号，好意思说双标？
自从日本排放核污水以来，你不是一直在拉中国下水，偷换概念，把发生事故的福岛核电站和中国大亚湾核电站混为一谈？不就是说的你？",0,发布于 江苏
发布于 江苏,0,0,1,iPhone客户端,#东电承认超6成储存核污水放射物超标#你都排了现在说这个[微笑],2,发布于 江苏
发布于 河南,0,0,0,OPPO Reno5 5G,#日本水产行业哀鸿遍野#活该啊[太开心]当初怎么说都不听，非要排核污水。那么多国家的话都不听。自作自受喽[太开心]当初你不听我的，现在别求啊[太开心],2,发布于 河南
发布于 河北,0,0,0,iPhone客户端,//@梅梅梅猪:借个楼。：既然世卫管不了你们核污水的排放，那世贸也管不了你的海鲜出口[喵喵]//@寄予思慕_:你起诉我吧，你打电话报警抓我吧[doge],0,发布于 河北
发布于 河南,47,159,1484,微博视频号,"岸田文雄今天午餐选择来自福岛地区的食材，希望用“吃播”的方式表达对日本水产品的支持。

“吃东西加油！三陆常磐的海鲜充满魅力。我们目前正在举办支持三陆常磐的活动。您可以在车站午餐和网上购物中享用时令食材。请支持安全美味的日本海鲜，包括三陆常磐产品！”#日方反咬中国洗白不了排污入海劣迹##岸田文雄午餐全是福岛食材# http://t.cn/A6ObTpXb",2,发布于 河南
发布于 福建,0,0,0,微博 weibo.com,"淘宝每日一猜8月26日答案，天猫618淘宝大赢家今日答案  
8月26日：日本排放的核污水，与核废水有哪两处不同？  
答案：AC 
[星星][星星][星星]天喵超市优蕙攻略：http://t.cn/A6pYZ7WE 
 
111：http://t.cn/A60NEcce 
2023年8月26日8时59分",1,发布于 福建
发布于 浙江,0,2,0,小欣呀呀Android,"#核污水排海韩国已出现连锁反应#
我的大海[泪][泪][泪][泪]",1,发布于 浙江
发布于 贵州,1,0,1,nova4e 3200W立体美颜,☔((🍁🐰🍁))🌧️朋友早安🍝今天是7月13(八月二十八)暑尽秋来🎁记得早晚添衣[作揖]出门遇贵人[咖啡]健康快乐如意行[给力]出行何处保平安🍎照顾好自己和家人【8月24日是海洋的灾难日】日本核污水排海[心]不买日产品(新周愉快)[太开心]阖家幸福[礼物]8月28日问候到((🍁🐰🍁))☔,1,发布于 贵州
发布于 山东,0,0,2,HarmonyOS设备,#多家日妆品牌遭遇退货#每买一个日本产品，就等于让日本有更多拨款去买武器、排放核污水、捂嘴、搞认知战！！,0,发布于 山东
发布于 河南,0,0,1,nova6 自拍大不一样,#大量日本骚扰电话打进我驻日使领馆#不知道的还以为是我们排核污水祸害它们了呢，鬼子怎么有脸倒打一耙的啊[吐],0,发布于 河南
发布于 广东,0,0,0,HUAWEI Mate 40 Pro,//@北南高峰:我的个人观点是，这次倭国排放核污水，本质上就是对中国宣战，因为这是倭国大张旗鼓、明目张胆的戕害中国人的行为，这与用战争伤害中国人没有任何本质上的区别。,0,发布于 广东
发布于 上海,0,0,0,iPhone客户端,恨死小日本了…我们大人就算了 想到以后的小孩生活在这种环境中…我的宝宝还这么小…希望他健康长大都快成奢侈了…（我感觉我并没有焦虑 多的是我们不知道的事 反而事情远比我们看到的还严重吧…）疫情…核污水…这个世界越来越糟糕了 很抱歉把你带来这个世界[泪][泪]（但是我还是会过好每一天的！！）,0,发布于 上海
发布于 广东,216,358,1576,iPhone 13,"日本核废水排海作为普通老百姓，我是这么看的，一、这玩意儿有危害没？肯定有啊，你往大海里排啥都有危害。二、危害有多大？咱不知道，但是看见这玩意儿顺着洋流能到美国能到澳大利亚，多少我就放点心。他们更惜命更自私，真要是能要命的玩意儿他们的比我们先急。三、有必要过度恐慌没？没必要啊。因为这事第一咱们升斗小民改变不了，你把日本骂化了也没用。第二你躲到美国澳洲也都受影响，移民欧洲吧那又不是普通人能干的。咱也就能少吃点日料和日本海产品，时间长了很多人可能还忘了。你就看过去10年了日本旅游的人少没少就完了。
我马上快50了，我悟到的天命就是天塌下来有个高的顶着、既然咱改变不了，就别瞎操心。生死有命富贵在天。老实过自己的日子吧。",0,发布于 广东
发布于 浙江,0,0,0,大铁锤SVIP推荐官,有没有一种可能，美国和日本达成了某项协议。美国允许日本排放核污水，日本必须向美国采购军备遏制中国！ http://t.cn/A6O4C5A1,1,发布于 浙江
发布于 山西,0,0,1,iPad客户端,#东电承认超6成储存核污水放射物超标#@富士山 醒来吧 我的爱人！,2,发布于 山西
发布于 河北,0,0,1,荣耀60 5G,#东电承认超6成储存核污水放射物超标#好家伙还敢说出来，那你此时不停，更待何时！？,0,发布于 河北
发布于 安徽,0,0,0,一加 9 Pro｜哈苏影像,对于核污水排放的看法 点明下，这是个政治话题，并不是环境污染话题。悟不了的话就让时间去证明。,0,发布于 安徽
发布于 甘肃,0,0,0,iQOO Z1x 5G流畅先锋,"#东电承认超6成储存核污水放射物超标#
他们的老祖宗就坏，子孙也坏， 他们说话跟做事从来都是不统一的[微笑]，很符合我对小日本的刻板印象[微笑]",2,发布于 甘肃
发布于 江西,0,0,0,分享按钮,日本核污水排放对中国及世界海洋的影响有多大？ http://t.cn/A6O49S0h,0,发布于 江西
发布于 上海,0,0,1,Note 9 Pro 一亿像素,#核污水#怎么热搜又没有了啊，你背后的日资叫你限流？你知不知道该干什么不该干嘛，为了这钱，你不寒碜？赚鬼子的钱，你要脸吗，你不知道轻重缓急吗，明明这件事情这么重要，你就为了钱，渣浪你真的让我失望,0,发布于 上海
